customer_id,age,income,loan_amount,credit_score,employment_type,risk_rating
1519,55,9200853.0,7969852,715.0,Self-Employed,0
1520,29,10622611.0,46505062,608.0,Part-Time,0
1521,56,11796015.0,27502043,665.0,Self-Employed,0
1522,28,12259766.0,11800541,820.0,Self-Employed,1
1523,43,4303306.0,43310436,758.0,Full-Time,0
1524,54,8489612.0,12689969,669.0,Part-Time,0
1525,54,28586426.0,8871018,630.0,Full-Time,1
1526,55,13016258.0,21223694,310.0,Self-Employed,1
1527,37,26344520.0,14459412,806.0,Part-Time,0
1528,58,11445243.0,11412083,718.0,Part-Time,0
1529,51,,32603044,421.0,Unemployed,0
1530,43,16984342.0,12875639,534.0,Unemployed,0
1531,42,5343136.0,37209731,630.0,Self-Employed,1
1532,51,8568017.0,19301576,842.0,Self-Employed,0
1533,56,16744240.0,26787497,647.0,Self-Employed,0
1534,31,7422888.0,45362075,711.0,Self-Employed,0
1535,32,14952968.0,21727830,523.0,Unemployed,0
1536,42,9424342.0,10210558,452.0,Part-Time,0
1537,44,16710025.0,36162476,511.0,Full-Time,0
1538,54,26905362.0,37181415,391.0,Part-Time,1
1539,60,21497660.0,16966251,630.0,Part-Time,0
1540,49,19862382.0,18012949,766.0,Unemployed,1
1541,36,27851524.0,24167127,527.0,Part-Time,0
1542,39,13861614.0,29917426,493.0,Part-Time,0
1543,44,23220787.0,21208313,829.0,Self-Employed,0
1544,41,15367574.0,23503897,542.0,Full-Time,0
1545,32,16447197.0,5117408,688.0,Part-Time,0
1546,38,15253464.0,39190863,575.0,Part-Time,0
1547,55,20075099.0,36351061,749.0,Full-Time,1
1548,31,26627745.0,47742328,777.0,Self-Employed,1
1549,60,15541175.0,7036721,779.0,Unemployed,0
1550,38,20533295.0,37738154,587.0,Unemployed,0
1551,31,23410862.0,15029521,839.0,Part-Time,1
1552,28,4443401.0,11087494,,Self-Employed,0
1553,26,26547369.0,27940401,769.0,Unemployed,1
1554,47,28781240.0,38259097,833.0,Unemployed,1
1555,33,15479981.0,36143495,766.0,Unemployed,0
1556,50,13646841.0,30483622,719.0,Unemployed,0
1557,38,22788381.0,13879391,421.0,Unemployed,0
1558,35,4186430.0,26813333,607.0,Part-Time,1
1559,24,7155304.0,22884393,633.0,Unemployed,0
1560,54,26692312.0,37127288,719.0,Part-Time,1
1561,31,26487821.0,47729836,625.0,Full-Time,0
1562,44,17495074.0,10408520,549.0,Full-Time,0
1563,40,6809395.0,13070024,394.0,Self-Employed,0
1564,55,5659786.0,10512460,595.0,Part-Time,0
1565,42,4160714.0,42049017,483.0,Self-Employed,0
1566,35,11701524.0,40547266,559.0,Full-Time,0
1567,58,15623061.0,37530400,485.0,Full-Time,0
1568,64,28514668.0,17512020,708.0,Full-Time,0
1569,61,14368950.0,43860607,368.0,Full-Time,0
1570,58,24099967.0,44203166,307.0,Unemployed,1
1571,33,8248575.0,10194914,564.0,Full-Time,0
1572,50,21389249.0,9716302,783.0,Unemployed,0
1573,24,22708747.0,21379767,670.0,Unemployed,1
1574,54,23101240.0,7473055,382.0,Self-Employed,1
1575,42,26900969.0,6327877,510.0,Unemployed,0
1576,48,24652433.0,29293885,612.0,Self-Employed,0
1577,62,19095285.0,28794028,636.0,Unemployed,1
1578,30,14856890.0,41241760,789.0,Unemployed,1
1579,37,4414474.0,45033055,702.0,Full-Time,1
1580,31,28518863.0,23677171,490.0,Part-Time,0
1581,28,18622384.0,48848928,634.0,Unemployed,0
1582,29,11050418.0,25976027,821.0,Part-Time,0
1583,63,12750033.0,44686878,386.0,Part-Time,1
1584,36,25397940.0,39226657,361.0,Part-Time,0
1585,57,22734714.0,25287679,686.0,Unemployed,0
1586,26,25021977.0,31606158,445.0,Part-Time,1
1587,32,9199951.0,49067405,452.0,Unemployed,0
1588,59,17989573.0,41625042,648.0,Full-Time,0
1589,61,4569720.0,16591786,477.0,Unemployed,0
1590,28,29293611.0,30563517,786.0,Self-Employed,0
1591,46,8181930.0,42286670,546.0,Full-Time,0
1592,21,10496110.0,13306931,553.0,Part-Time,0
1593,24,27420590.0,32781704,799.0,Part-Time,0
1594,48,8134639.0,17213092,840.0,Self-Employed,0
1595,56,13324265.0,16547091,,Full-Time,0
1596,57,13371147.0,37648101,811.0,Self-Employed,0
1597,38,23348603.0,25112921,312.0,Part-Time,0
1598,27,18955843.0,27189265,450.0,Unemployed,0
1599,64,24691366.0,23121307,349.0,Part-Time,0
1600,20,29875637.0,9329394,514.0,Self-Employed,0
1601,41,25059649.0,39346056,671.0,Unemployed,0
1602,36,10738170.0,12079903,412.0,Unemployed,0
1603,26,20686426.0,26866106,551.0,Part-Time,0
1604,44,18340110.0,6601207,640.0,Unemployed,0
1605,64,28198590.0,35215866,352.0,Full-Time,1
1606,23,9240327.0,27025925,429.0,Part-Time,0
1607,55,27935686.0,31773069,492.0,Part-Time,0
1608,25,26066486.0,49252345,356.0,Full-Time,0
1609,50,,36737687,396.0,Part-Time,1
1610,38,18883239.0,27980906,497.0,Self-Employed,0
1611,63,21237451.0,15806322,446.0,Self-Employed,0
1612,58,21235532.0,19377746,594.0,Part-Time,0
1613,46,21204413.0,18180114,311.0,Full-Time,0
1614,29,7128784.0,35913815,632.0,Unemployed,1
1615,45,16022270.0,36382041,519.0,Full-Time,0
1616,38,26916796.0,42637804,697.0,Self-Employed,1
1617,58,24709264.0,36401115,641.0,Part-Time,0
1618,22,9768419.0,25670839,811.0,Full-Time,0
1619,64,23638676.0,17775505,471.0,Unemployed,0
1620,32,10102983.0,36797739,767.0,Unemployed,0
1621,47,6053380.0,35701923,465.0,Unemployed,0
1622,39,20088601.0,11191081,469.0,Unemployed,0
1623,47,9918863.0,19220331,811.0,Full-Time,0
1624,27,27693539.0,46864172,488.0,Unemployed,1
1625,60,23384539.0,14900154,419.0,Self-Employed,0
1626,58,18823477.0,29051036,404.0,Unemployed,0
1627,20,9514524.0,9821699,340.0,Self-Employed,0
1628,22,9257838.0,45159561,,Full-Time,0
1629,32,18036491.0,44726488,634.0,Self-Employed,0
1630,47,29099300.0,6496030,459.0,Full-Time,1
1631,44,26192477.0,16237698,563.0,Unemployed,1
1632,52,3809359.0,21788225,829.0,Part-Time,0
1633,57,19635661.0,26149688,776.0,Self-Employed,0
1634,25,13601417.0,23500696,,Self-Employed,0
1635,63,21978796.0,13313264,844.0,Part-Time,1
1636,64,17802099.0,25476613,509.0,Full-Time,0
1637,51,4494139.0,40545799,795.0,Full-Time,0
1638,64,8473660.0,20796762,681.0,Unemployed,1
1639,40,22787044.0,13718936,780.0,Self-Employed,1
1640,35,7152092.0,36890577,304.0,Full-Time,0
1641,40,29955970.0,26186229,333.0,Unemployed,1
1642,30,3069518.0,37420096,444.0,Full-Time,0
1643,56,19953571.0,24485884,650.0,Part-Time,0
1644,55,28286067.0,6000294,764.0,Part-Time,0
1645,54,24978898.0,31112808,647.0,Part-Time,1
1646,38,25819276.0,29951460,424.0,Unemployed,0
1647,39,10230057.0,7285362,,Self-Employed,0
1648,37,26464980.0,47120305,656.0,Part-Time,1
1649,60,6199039.0,46415223,826.0,Part-Time,0
1650,33,13086426.0,16916937,797.0,Full-Time,1
1651,34,22553590.0,24813989,452.0,Part-Time,0
1652,50,26460851.0,18890893,352.0,Self-Employed,0
1653,20,5318620.0,42938864,448.0,Unemployed,0
1654,22,6487379.0,32141380,802.0,Part-Time,1
1655,35,,16879286,749.0,Unemployed,0
1656,42,15063550.0,9773598,518.0,Unemployed,0
1657,30,10300259.0,6660102,576.0,Self-Employed,0
1658,31,9295425.0,49288210,,Full-Time,1
1659,29,12472917.0,40066142,727.0,Full-Time,0
1660,51,5429151.0,30998054,382.0,Unemployed,0
1661,35,3041743.0,18708759,517.0,Part-Time,0
1662,27,11559556.0,11807087,826.0,Unemployed,1
1663,57,17700387.0,42616748,703.0,Full-Time,0
1664,31,8521452.0,44141671,589.0,Part-Time,0
1665,43,9850322.0,34329957,719.0,Full-Time,1
1666,47,10950806.0,6655464,638.0,Self-Employed,1
1667,27,28667617.0,14795427,718.0,Full-Time,0
1668,47,28492108.0,46931546,506.0,Part-Time,1
1669,55,,18947082,564.0,Part-Time,0
1670,45,6777341.0,36842064,335.0,Unemployed,0
1671,27,11657116.0,5878835,672.0,Part-Time,0
1672,47,7585315.0,30789402,787.0,Self-Employed,0
1673,47,17060053.0,12556142,558.0,Full-Time,1
1674,56,8898931.0,41831992,830.0,Unemployed,0
1675,60,24753779.0,24947086,322.0,Unemployed,0
1676,55,4770403.0,49412525,403.0,Part-Time,0
1677,46,24148488.0,10088268,540.0,Self-Employed,0
1678,36,17737126.0,33197770,552.0,Unemployed,0
1679,28,10568370.0,45834427,441.0,Self-Employed,0
1680,52,24706642.0,28200108,750.0,Self-Employed,0
1681,39,,24156309,606.0,Full-Time,1
1682,32,3506995.0,27257499,799.0,Full-Time,0
1683,47,5185454.0,19188311,307.0,Full-Time,0
1684,48,9262094.0,7760451,,Self-Employed,0
1685,32,27705464.0,34963888,367.0,Full-Time,0
1686,54,5072723.0,47640429,707.0,Unemployed,1
1687,25,8227528.0,11369553,817.0,Unemployed,1
1688,37,20342851.0,44987407,,Part-Time,0
1689,24,20304625.0,26018460,330.0,Self-Employed,0
1690,44,29766852.0,19765065,817.0,Full-Time,0
1691,21,3287635.0,49792350,782.0,Unemployed,0
1692,29,3583510.0,41402843,506.0,Self-Employed,0
1693,49,18358589.0,25121659,686.0,Self-Employed,1
1694,64,19760394.0,14445112,711.0,Full-Time,1
1695,24,7722340.0,21300930,669.0,Self-Employed,0
1696,52,19744725.0,40998581,652.0,Full-Time,1
1697,20,18845187.0,45484790,635.0,Full-Time,1
1698,37,24556188.0,40769101,588.0,Full-Time,1
1699,51,26113003.0,29273337,439.0,Self-Employed,1
1700,30,16334305.0,20807704,599.0,Self-Employed,0
1701,40,4693481.0,34754903,312.0,Full-Time,0
1702,45,22838558.0,34309935,727.0,Self-Employed,1
1703,44,20377414.0,49603078,699.0,Full-Time,1
1704,41,3397891.0,31352995,408.0,Part-Time,1
1705,46,6081362.0,7933361,784.0,Self-Employed,0
1706,32,24471721.0,38976087,655.0,Self-Employed,0
1707,52,23425181.0,19010010,448.0,Part-Time,0
1708,53,4041566.0,5799717,606.0,Part-Time,0
1709,60,16627775.0,44201501,832.0,Part-Time,0
1710,54,19593058.0,19584766,359.0,Full-Time,0
1711,20,24858718.0,22699022,734.0,Full-Time,0
1712,40,4619282.0,33572953,320.0,Unemployed,0
1713,25,6434078.0,47734083,681.0,Part-Time,0
1714,47,13223903.0,46428124,544.0,Unemployed,0
1715,36,12459521.0,16689720,372.0,Full-Time,0
1716,24,23074682.0,39748160,748.0,Self-Employed,0
1717,50,24219187.0,26838570,375.0,Part-Time,1
1718,24,7850825.0,37352109,,Self-Employed,0
1719,57,27100993.0,19700938,641.0,Full-Time,0
1720,22,9805697.0,40058761,589.0,Part-Time,1
1721,42,12275707.0,23555066,,Unemployed,0
1722,56,8595095.0,28463485,558.0,Unemployed,1
1723,56,10438096.0,22313104,725.0,Full-Time,0
1724,29,6053407.0,20601315,305.0,Self-Employed,1
1725,29,21194447.0,11971631,305.0,Full-Time,0
1726,38,,18322772,490.0,Self-Employed,1
1727,36,3407974.0,34978764,447.0,Full-Time,1
1728,40,23381940.0,23980104,704.0,Unemployed,0
1729,33,9818922.0,32025546,557.0,Self-Employed,0
1730,28,26624791.0,17513349,778.0,Full-Time,0
1731,20,15716160.0,24329408,389.0,Part-Time,0
1732,64,20929098.0,15922181,309.0,Unemployed,0
1733,32,9456182.0,6724620,386.0,Unemployed,1
1734,23,27895828.0,43724151,450.0,Part-Time,0
1735,20,29109955.0,9830165,329.0,Full-Time,0
1736,59,9999366.0,11566692,427.0,Self-Employed,1
1737,51,5471321.0,22135278,377.0,Unemployed,0
1738,53,3700270.0,12248730,,Full-Time,0
1739,47,28256241.0,49898291,354.0,Part-Time,1
1740,50,18393675.0,7077645,779.0,Self-Employed,1
1741,27,7622942.0,39955903,604.0,Full-Time,0
1742,58,12449168.0,26557113,845.0,Full-Time,1
1743,45,3192458.0,40270980,404.0,Unemployed,0
1744,53,24496128.0,9952505,471.0,Unemployed,0
1745,22,18700526.0,9100321,798.0,Self-Employed,0
1746,31,13312390.0,34324351,321.0,Full-Time,0
1747,20,15998017.0,38534918,586.0,Part-Time,0
1748,63,6896937.0,40652143,690.0,Part-Time,0
1749,24,29574615.0,44649993,448.0,Self-Employed,1
1750,49,19432899.0,5037361,571.0,Full-Time,0
1751,49,8497963.0,20547216,598.0,Unemployed,1
1752,36,7102553.0,24676061,471.0,Full-Time,0
1753,42,14119911.0,46701268,346.0,Unemployed,1
1754,34,11434858.0,8463227,506.0,Part-Time,0
1755,56,15393802.0,41012288,752.0,Self-Employed,0
1756,40,16474284.0,40316288,694.0,Self-Employed,0
1757,33,12739458.0,16960096,600.0,Self-Employed,1
1758,21,20252363.0,38554469,,Unemployed,1
1759,30,17336194.0,20378456,409.0,Part-Time,0
1760,58,22794409.0,33783001,501.0,Part-Time,0
1761,57,5112368.0,30787355,467.0,Self-Employed,0
1762,53,9818753.0,25181374,385.0,Self-Employed,1
1763,57,3876336.0,22480861,350.0,Unemployed,1
1764,53,15219023.0,29908847,411.0,Unemployed,1
1765,37,26213953.0,14694535,762.0,Full-Time,1
1766,49,24675323.0,39148407,741.0,Unemployed,1
1767,34,8782197.0,20562820,570.0,Full-Time,0
1768,46,16317715.0,42537495,643.0,Self-Employed,1
1769,53,13673829.0,7282373,482.0,Part-Time,1
1770,57,14898651.0,12527872,802.0,Unemployed,1
1771,52,15697368.0,41104984,309.0,Part-Time,0
1772,43,14859039.0,14240832,793.0,Unemployed,0
1773,34,16439753.0,24169951,533.0,Unemployed,0
1774,49,23849083.0,46058793,597.0,Full-Time,0
1775,61,26888169.0,45868585,543.0,Unemployed,0
1776,36,18062752.0,27195842,,Self-Employed,0
1777,24,4418060.0,14750576,650.0,Part-Time,0
1778,48,24005303.0,18283643,566.0,Unemployed,0
1779,23,24005672.0,27773738,500.0,Part-Time,0
1780,29,19311669.0,25384156,538.0,Part-Time,0
1781,36,7639022.0,25377416,633.0,Part-Time,1
1782,29,25573476.0,22336247,714.0,Unemployed,1
1783,36,11537333.0,28268496,783.0,Full-Time,0
1784,39,28657039.0,41255675,736.0,Part-Time,1
1785,43,8997804.0,43998435,545.0,Part-Time,1
1786,24,22045909.0,45096587,307.0,Unemployed,0
1787,53,23701368.0,45719803,451.0,Unemployed,0
1788,25,27465875.0,37115603,691.0,Self-Employed,0
1789,21,29073841.0,33692913,510.0,Self-Employed,0
1790,32,28487722.0,25912770,666.0,Full-Time,1
1791,62,20462554.0,7988088,385.0,Full-Time,0
1792,62,23279631.0,39534339,354.0,Full-Time,0
1793,30,26111841.0,23678953,745.0,Full-Time,1
1794,42,19170143.0,26762464,603.0,Part-Time,0
1795,35,11443353.0,32513679,431.0,Unemployed,1
1796,50,4683032.0,18779190,720.0,Self-Employed,0
1797,30,,28186579,684.0,Part-Time,0
1798,35,19520615.0,21773349,497.0,Unemployed,0
1799,27,8954632.0,26365372,346.0,Unemployed,0
1800,23,21895435.0,21649919,502.0,Part-Time,0
1801,59,21925401.0,39539893,560.0,Part-Time,0
1802,23,28211080.0,27488128,323.0,Self-Employed,0
1803,44,,40360855,639.0,Full-Time,0
1804,22,,40504840,711.0,Full-Time,0
1805,51,11890872.0,8594128,560.0,Self-Employed,1
1806,22,6346145.0,25266766,585.0,Self-Employed,0
1807,46,29105519.0,28666269,812.0,Full-Time,0
1808,48,21961171.0,8895090,385.0,Part-Time,0
1809,51,29418214.0,32011610,729.0,Full-Time,0
1810,38,20257025.0,41319445,330.0,Unemployed,0
1811,40,22427648.0,27939708,739.0,Unemployed,0
1812,24,7175282.0,21216761,648.0,Self-Employed,1
1813,37,8455483.0,13424990,711.0,Full-Time,0
1814,47,26641763.0,12038170,827.0,Full-Time,0
1815,61,14906455.0,22639435,609.0,Unemployed,0
1816,41,4767413.0,34217951,695.0,Full-Time,1
1817,40,5573697.0,14663464,637.0,Self-Employed,0
1818,25,6600952.0,8801082,736.0,Self-Employed,0
1819,20,21748493.0,25123884,664.0,Unemployed,0
1820,24,18211804.0,45251106,412.0,Full-Time,0
1821,60,8546510.0,17317876,475.0,Full-Time,0
1822,31,29110564.0,16095868,448.0,Unemployed,1
1823,45,10896403.0,41760109,,Part-Time,0
1824,53,9097020.0,41060500,681.0,Part-Time,0
1825,33,8354342.0,15024015,522.0,Full-Time,1
1826,45,4196311.0,17481158,558.0,Self-Employed,0
1827,64,17510996.0,5483075,488.0,Part-Time,0
1828,46,19919373.0,17348378,605.0,Full-Time,0
1829,28,19676708.0,37447283,677.0,Part-Time,0
1830,45,13675927.0,36969752,642.0,Unemployed,0
1831,41,24565325.0,15165918,455.0,Part-Time,0
1832,49,17308001.0,13715978,354.0,Part-Time,1
1833,62,16767807.0,33094575,741.0,Unemployed,1
1834,36,18608121.0,44006163,499.0,Self-Employed,1
1835,45,4462603.0,29276259,702.0,Full-Time,0
1836,55,12663637.0,11746037,476.0,Self-Employed,0
1837,20,14409399.0,32330357,748.0,Self-Employed,0
1838,27,3136645.0,30998966,840.0,Part-Time,0
1839,54,19240675.0,26250430,600.0,Full-Time,1
1840,34,21429347.0,17685328,606.0,Part-Time,0
1841,41,4186837.0,18679946,566.0,Unemployed,1
1842,33,11730829.0,14231261,513.0,Self-Employed,0
1843,45,18116926.0,12841640,782.0,Self-Employed,0
1844,47,13824527.0,48779557,561.0,Unemployed,0
1845,42,12568188.0,13740245,366.0,Full-Time,0
1846,33,10845219.0,20708276,432.0,Self-Employed,1
1847,43,19830903.0,20107626,839.0,Self-Employed,1
1848,21,16437656.0,18486194,,Full-Time,0
1849,64,16739103.0,47120986,510.0,Part-Time,0
1850,45,22267488.0,10137956,552.0,Unemployed,0
1851,33,9843308.0,27051629,337.0,Full-Time,0
1852,26,24950611.0,30429327,,Unemployed,0
1853,22,5629137.0,7318292,704.0,Unemployed,1
1854,42,16187365.0,49945123,345.0,Self-Employed,0
1855,62,18614614.0,34692050,753.0,Full-Time,0
1856,64,7776415.0,7379897,604.0,Unemployed,1
1857,37,18213967.0,23071632,532.0,Part-Time,0
1858,57,13359748.0,40539628,544.0,Unemployed,0
1859,54,26985603.0,46257621,594.0,Self-Employed,0
1860,34,26669396.0,17306806,682.0,Part-Time,0
1861,44,6861607.0,6560121,457.0,Part-Time,0
1862,56,14917042.0,10878263,704.0,Full-Time,0
1863,47,23901606.0,22220251,300.0,Part-Time,1
1864,29,5656222.0,8099072,516.0,Full-Time,1
1865,58,17634701.0,45205155,806.0,Full-Time,1
1866,36,12515717.0,30126308,329.0,Part-Time,0
1867,58,24211531.0,35270785,819.0,Full-Time,1
1868,41,16820815.0,43107068,574.0,Full-Time,0
1869,45,21330960.0,9315596,791.0,Part-Time,0
1870,63,,11775996,335.0,Self-Employed,0
1871,44,8693014.0,49163983,610.0,Unemployed,0
1872,36,11121485.0,33227962,343.0,Full-Time,0
1873,32,13176828.0,14929729,454.0,Full-Time,0
1874,39,8459501.0,20195753,376.0,Part-Time,1
1875,44,10575327.0,40514731,737.0,Unemployed,0
1876,23,7013582.0,10079111,731.0,Unemployed,1
1877,29,5872875.0,29679850,841.0,Full-Time,0
1878,22,13218896.0,7853501,338.0,Part-Time,0
1879,60,17574248.0,49770473,538.0,Self-Employed,0
1880,64,,11282444,312.0,Unemployed,0
1881,37,8800545.0,7459622,421.0,Self-Employed,0
1882,55,27747780.0,36604183,443.0,Part-Time,0
1883,41,11038508.0,19569117,,Self-Employed,0
1884,53,18634202.0,9240012,667.0,Part-Time,0
1885,27,18417715.0,44118828,546.0,Full-Time,1
1886,59,21373462.0,12903797,344.0,Self-Employed,0
1887,63,13207847.0,17505703,674.0,Full-Time,0
1888,38,11194253.0,16704145,590.0,Full-Time,1
1889,61,,12049985,506.0,Part-Time,0
1890,60,5469930.0,46060593,818.0,Self-Employed,1
1891,56,3131936.0,12026206,541.0,Unemployed,1
1892,25,28003252.0,9247328,413.0,Self-Employed,1
1893,45,8152030.0,23228685,601.0,Unemployed,0
1894,53,13368354.0,35583887,575.0,Full-Time,0
1895,64,24619472.0,41855306,395.0,Full-Time,0
1896,25,22247186.0,26513632,593.0,Part-Time,0
1897,56,24839797.0,25841213,659.0,Unemployed,0
1898,52,29462397.0,13302975,587.0,Self-Employed,0
1899,41,8312470.0,18101446,453.0,Part-Time,1
1900,40,14924255.0,44680895,722.0,Part-Time,0
1901,25,19232332.0,13437534,349.0,Part-Time,1
1902,25,22355898.0,43965244,506.0,Self-Employed,1
1903,23,17147283.0,27884398,512.0,Part-Time,0
1904,49,16936930.0,24556276,365.0,Self-Employed,0
1905,30,4504900.0,5483791,531.0,Part-Time,0
1906,49,29787612.0,31836754,619.0,Unemployed,1
1907,50,11580504.0,20374160,436.0,Full-Time,0
1908,43,8283422.0,23935930,364.0,Unemployed,0
1909,28,24384981.0,16836889,813.0,Unemployed,0
1910,22,12471937.0,14184874,431.0,Part-Time,1
1911,50,26934892.0,24399496,633.0,Unemployed,1
1912,59,22157828.0,18317681,331.0,Unemployed,0
1913,56,28399803.0,9225872,797.0,Unemployed,0
1914,55,28443928.0,18380190,542.0,Part-Time,0
1915,43,8219574.0,47604299,491.0,Self-Employed,0
1916,50,17967424.0,47553366,441.0,Full-Time,1
1917,25,13387155.0,6245749,490.0,Full-Time,1
1918,21,25346667.0,24004157,448.0,Self-Employed,1
1919,39,15433238.0,23195396,715.0,Self-Employed,0
1920,47,15513887.0,34862122,819.0,Unemployed,0
1921,30,24569098.0,13237881,315.0,Full-Time,0
1922,23,9862758.0,24796183,405.0,Self-Employed,0
1923,34,15718062.0,21493750,582.0,Unemployed,0
1924,25,3995893.0,42281336,403.0,Full-Time,1
1925,49,5670492.0,19459536,660.0,Part-Time,0
1926,57,10354421.0,14921625,334.0,Part-Time,1
1927,21,17223887.0,44465270,412.0,Full-Time,0
1928,34,17522978.0,22812427,607.0,Full-Time,0
1929,30,5977299.0,7189568,352.0,Part-Time,0
1930,27,22711533.0,39201554,380.0,Part-Time,0
1931,45,15355522.0,8782164,668.0,Full-Time,0
1932,64,,6761331,541.0,Unemployed,1
1933,63,27928384.0,24670186,330.0,Self-Employed,0
1934,24,21323280.0,38869747,660.0,Self-Employed,1
1935,25,23017857.0,13539202,532.0,Full-Time,1
1936,45,5715548.0,47663932,333.0,Self-Employed,0
1937,23,3779091.0,28553648,542.0,Part-Time,1
1938,38,13755397.0,38437995,358.0,Part-Time,0
1939,39,14765788.0,34229727,828.0,Self-Employed,1
1940,52,4706930.0,34545279,377.0,Full-Time,0
1941,39,25744736.0,42513447,601.0,Part-Time,0
1942,31,20742011.0,32298766,411.0,Unemployed,0
1943,20,17284450.0,16061060,712.0,Unemployed,0
1944,45,13971844.0,7214979,616.0,Part-Time,1
1945,33,4578458.0,45908724,444.0,Part-Time,1
1946,57,,38750643,317.0,Self-Employed,1
1947,56,28435339.0,6836082,650.0,Full-Time,0
1948,30,13008787.0,36893172,454.0,Self-Employed,0
1949,55,25759020.0,40792131,805.0,Full-Time,0
1950,32,17912584.0,34506320,659.0,Unemployed,0
1951,62,27360707.0,40367497,,Unemployed,0
1952,22,20449202.0,37145070,827.0,Full-Time,0
1953,52,13723090.0,45949943,311.0,Self-Employed,0
1954,25,18834213.0,26364497,374.0,Part-Time,0
1955,29,11526508.0,34968674,511.0,Full-Time,0
1956,24,10845772.0,30543156,582.0,Self-Employed,0
1957,42,12672891.0,47027193,494.0,Unemployed,1
1958,29,11048056.0,36125982,329.0,Part-Time,0
1959,63,17136405.0,26755450,308.0,Unemployed,1
1960,21,15207579.0,36877611,608.0,Full-Time,0
1961,32,26767091.0,31291842,744.0,Unemployed,1
1962,59,29668885.0,25749378,609.0,Unemployed,0
1963,21,28678890.0,37562980,725.0,Full-Time,0
1964,39,7008146.0,11166994,390.0,Part-Time,0
1965,20,5361331.0,42726492,755.0,Full-Time,1
1966,56,20935559.0,28380568,743.0,Self-Employed,0
1967,28,13919721.0,21856163,378.0,Full-Time,0
1968,36,3541529.0,15342588,774.0,Full-Time,1
1969,28,7348530.0,28929820,402.0,Part-Time,0
1970,30,11283161.0,46690969,755.0,Self-Employed,0
1971,34,8156758.0,44524109,613.0,Unemployed,0
